event_id,run_id,scene_id,prn,center_window_id,recording_time_s,tow_s,event_utc,elevation_deg,azimuth_deg,tracking_cn0_db_hz,nmea_snr_db_hz,vehicle_speed_kmh,speed_source,geometry_join_status,geometry_join_valid,geometry_join_method,geometry_source_utc,geometry_time_delta_s,time_alignment_id,missing_reason,observation_quality,derivation_version,context_alignment_version
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_730,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,730,52.398765884653,560930.58,2026-01-17T11:48:32.580Z,31.000,95.000,45.3397598266602,46.000,67.3576103999853,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:33.000Z,0.42,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_769,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,769,53.1787677419355,560931.36,2026-01-17T11:48:33.360Z,31.000,95.000,45.0122222900391,46.000,68.3654687999666,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:33.000Z,0.36,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_972,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G12,972,57.2317813294233,560935.42,2026-01-17T11:48:37.420Z,59.000,71.000,49.1031074523926,49.000,68.9962600000194,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:37.000Z,0.42,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_970,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G12,970,57.1917811339198,560935.38,2026-01-17T11:48:37.380Z,59.000,71.000,49.0546722412109,49.000,68.9777400000022,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:37.000Z,0.38,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_971,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G12,971,57.2117812316716,560935.4,2026-01-17T11:48:37.400Z,59.000,71.000,49.0675811767578,49.000,68.9870000000108,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:37.000Z,0.4,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_651,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G12,651,50.811752688172,560929,2026-01-17T11:48:31.000Z,59.000,70.000,49.1063652038574,49.000,65.52376,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:31.000Z,0,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_693,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G28,693,51.6590780058651,560929.84,2026-01-17T11:48:31.840Z,29.000,308.000,45.4184494018555,46.000,66.8927583999469,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:32.000Z,0.16,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_298,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G28,298,43.7590673509286,560921.94,2026-01-17T11:48:23.940Z,29.000,308.000,45.1066284179688,46.000,172.541950399888,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:24.000Z,0.06,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_80,F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G29,80,39.3959774193548,560917.58,2026-01-17T11:48:19.580Z,41.000,204.000,38.1986923217773,46.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:21.000Z,1.42,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_83,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,83,39.456988856305,560917.64,2026-01-17T11:48:19.640Z,36.000,265.000,43.0318222045898,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:21.000Z,1.36,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_82,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,82,39.4369887585533,560917.62,2026-01-17T11:48:19.620Z,36.000,265.000,42.9415435791016,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:21.000Z,1.38,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,84,39.4769889540567,560917.66,2026-01-17T11:48:19.660Z,36.000,265.000,43.173770904541,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:21.000Z,1.34,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_143,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,143,40.6569936461388,560918.84,2026-01-17T11:48:20.840Z,36.000,265.000,48.152416229248,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:21.000Z,0.16,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_144,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,144,40.6769937438905,560918.86,2026-01-17T11:48:20.860Z,36.000,265.000,48.1796646118164,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:21.000Z,0.14,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_145,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,145,40.6969937438905,560918.88,2026-01-17T11:48:20.880Z,36.000,265.000,48.2556648254395,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:21.000Z,0.12,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_759,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,759,52.977042228739,560931.16,2026-01-17T11:48:33.160Z,36.000,265.000,48.5143013000488,48.000,67.8876528000779,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:33.000Z,0.16,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_760,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,760,52.9970423264907,560931.18,2026-01-17T11:48:33.180Z,36.000,265.000,48.5735244750977,48.000,67.9354344001224,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:33.000Z,0.18,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
