stage3_path_id,stage3_center_id,run_id,logical_run_key,scene_id,prn,center_window_id,center_recording_time_s,selected_L,multipath_id,excess_delay_samples,doppler_offset_hz,relative_power_db,matched_window_count,longest_consecutive_count,persistence_pass,match_pattern,persistence_radius_windows,support_window_ids,support_window_count_derived,association_parse_status,environment_class,elevation_deg,elevation_band,geometry_join_status,geometry_join_valid,track_id,track_observation_count,track_weight,elevation_ready,quality_status,doppler_provenance_class,primary_exclusion_reason,sensitivity_exclusion_reason,author_gate_id,primary_population_included,sensitivity_population_included,track_weight_fixed_original,track_weight_recomputed_primary,track_weight_recomputed_sensitivity,absolute_doppler_hz,log_excess_delay,log1p_absolute_doppler,cell_id,cell_ready,parent_scope_role
F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_466__mp_2,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_466,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2,F1023_V70_D0117_P4,G29,466,56.0685013685239,3,2,2,-94.7599554349335,-14.016323844001,3,3,1,11100,2,464;465;466,3,VALID,Mountain/Valley,56,MID,valid,1,ALGTRACK_0046,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,94.7599554349335,0.6931471805599453,4.5618445958667095,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_876__mp_1,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_876,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2,F1023_V70_D0117_P4,G29,876,64.2685167155425,3,1,1.5,49.6643020952847,-5.43602591974289,3,3,1,01110,2,875;876;877,3,VALID,Mountain/Valley,56,MID,valid,1,ALGTRACK_0047,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,1.0,1,,49.6643020952847,0.4054651081081644,3.9252215619171142,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_876__mp_2,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_876,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2,F1023_V70_D0117_P4,G29,876,64.2685167155425,3,2,2.5,-50.3356979047153,-13.9980593374024,4,4,1,01111,2,875;876;877;878,4,VALID,Mountain/Valley,56,MID,valid,1,ALGTRACK_0048,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,1.0,1,,50.3356979047153,0.9162907318741551,3.938386375763518,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G31__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__center_436__mp_1,F1023_V70_D0117_P4__G31__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__center_436,F1023_V70_D0117_P4__G31__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G31__ch1__nav_sage_v2,F1023_V70_D0117_P4,G31,436,55.4786997067449,2,1,1.7,-44.1457375469959,-4.16938099961148,3,3,1,11100,2,434;435;436,3,VALID,Mountain/Valley,,,unavailable,0,ALGTRACK_0049,1,1.0,0,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,44.1457375469959,0.5306282510621704,3.809895868916851,,0,ENVIRONMENT_PARENT_ONLY
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_57__mp_1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_57,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2,F1023_V70_D0117_P4,G32,57,47.8943080156403,3,1,1.8,-50.3356979047148,-4.51728530360926,3,3,1,00111,2,57;58;59,3,VALID,Mountain/Valley,28,LOW,valid,1,ALGTRACK_0053,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.5,0.5,,50.3356979047148,0.5877866649021191,3.9383863757635083,Mountain/Valley__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_57__mp_2,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_57,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2,F1023_V70_D0117_P4,G32,57,47.8943080156403,3,2,2.8,49.6643020952852,-11.1880716317484,3,3,1,00111,2,57;58;59,3,VALID,Mountain/Valley,28,LOW,valid,1,ALGTRACK_0054,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.5,0.5,,49.6643020952852,1.0296194171811581,3.9252215619171245,Mountain/Valley__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_58__mp_1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_58,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2,F1023_V70_D0117_P4,G32,58,47.914308113392,3,1,1,-55.3356979047148,-12.0500590522491,3,3,1,01110,2,57;58;59,3,VALID,Mountain/Valley,28,LOW,valid,1,ALGTRACK_0053,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.5,0.5,1,55.3356979047148,0.0,4.031328400013961,Mountain/Valley__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_58__mp_2,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_58,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2,F1023_V70_D0117_P4,G32,58,47.914308113392,3,2,2,49.6643020952852,-14.5703226738307,3,3,1,01110,2,57;58;59,3,VALID,Mountain/Valley,28,LOW,valid,1,ALGTRACK_0054,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.5,0.5,,49.6643020952852,0.6931471805599453,3.9252215619171245,Mountain/Valley__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_275__mp_1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_275,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2,F1023_V70_D0117_P4,G32,275,52.2543278592375,3,1,1.6,-44.9091844287968,-3.40642706553745,4,4,1,01111,2,274;275;276;277,4,VALID,Mountain/Valley,28,LOW,valid,1,ALGTRACK_0050,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,44.9091844287968,0.47000362924573563,3.826665193537815,Mountain/Valley__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_275__mp_2,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_275,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2,F1023_V70_D0117_P4,G32,275,52.2543278592375,3,2,2.6,-94.9091844287968,-13.0147498515289,3,3,1,01110,2,274;275;276,3,VALID,Mountain/Valley,28,LOW,valid,1,ALGTRACK_0051,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,94.9091844287968,0.9555114450274363,4.563401748198302,Mountain/Valley__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_357__mp_1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_357,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2,F1023_V70_D0117_P4,G32,357,53.8943353861193,2,1,1.3,-19.0583992803467,-15.1679076078401,3,3,1,01110,2,356;357;358,3,VALID,Mountain/Valley,28,LOW,valid,1,ALGTRACK_0052,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,19.0583992803467,0.26236426446749106,2.9986479827569856,Mountain/Valley__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_76__mp_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_76,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,76,38.6278365591398,4,1,1.7,54.6643020952852,-5.01085372812397,3,3,1,00111,2,76;77;78,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0064,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,1,54.6643020952852,0.5306282510621704,4.0193390455162525,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_76__mp_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_76,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,76,38.6278365591398,4,2,2.7,-45.3356979047148,-11.5288639075304,3,3,1,00111,2,76;77;78,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0065,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,1,45.3356979047148,0.9932517730102834,3.835912677075104,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_76__mp_3,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_76,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,76,38.6278365591398,4,3,3.7,104.664302095285,-16.102152881013,3,3,1,00111,2,76;77;78,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0066,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,1,104.664302095285,1.308332819650179,4.660267107311642,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_77__mp_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_77,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,77,38.6478366568915,4,1,1,49.6643020952852,-4.61321983859279,3,3,1,01110,2,76;77;78,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0064,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.0,3.9252215619171245,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_77__mp_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_77,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,77,38.6478366568915,4,2,2,-50.3356979047148,-13.0831808611146,4,4,1,01111,2,76;77;78;79,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0065,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,0.6931471805599453,3.9383863757635083,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_77__mp_3,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_77,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,77,38.6478366568915,4,3,3,99.6643020952852,-17.0962537080585,3,3,1,01110,2,76;77;78,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0066,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,1.0986122886681098,4.611791239311203,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_78__mp_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_78,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,78,38.6678367546432,4,1,1.9,49.6643020952852,-6.44131588439078,4,4,1,11110,2,76;77;78;79,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0064,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.6418538861723947,3.9252215619171245,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_78__mp_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_78,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,78,38.6678367546432,4,2,2.9,-50.3356979047148,-14.1713446131105,4,4,1,11110,2,76;77;78;79,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0065,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,1.0647107369924282,3.9383863757635083,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_78__mp_3,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_78,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,78,38.6678367546432,4,3,3.9,99.6643020952852,-17.7096954478555,3,3,1,11100,2,76;77;78,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0066,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,1.3609765531356006,4.611791239311203,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_597__mp_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_597,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,597,49.0478704789834,3,1,1.8,44.5961347194216,-3.3940476754026,4,4,1,01111,2,596;597;598;599,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0060,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,44.5961347194216,0.5877866649021191,3.819822948002626,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_597__mp_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_597,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,597,49.0478704789834,3,2,2.8,-55.4038652805784,-15.519285446839,4,4,1,01111,2,596;597;598;599,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0061,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,BOUNDARY_SATURATION_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,55.4038652805784,1.0296194171811581,4.0325376894993,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_598__mp_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_598,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,598,49.0678705767351,3,1,1,45.0535540265082,-1.38835415859842,4,4,1,11110,2,596;597;598;599,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0060,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,45.0535540265082,0.0,3.829804937280463,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_598__mp_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_598,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,598,49.0678705767351,3,2,2,-54.9464459734918,-14.5542223359164,4,4,1,11110,2,596;597;598;599,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0061,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,BOUNDARY_SATURATION_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,54.9464459734918,0.6931471805599453,4.0243949112656825,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_599__mp_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_599,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,599,49.0878705767351,3,1,1.2,45.5109733335948,-2.09176513423945,3,3,1,11100,2,597;598;599,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0060,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,45.5109733335948,0.1823215567939546,3.839688270421778,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_599__mp_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_599,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,599,49.0878705767351,3,2,2.2,-54.4890266664052,-14.0518221658491,3,3,1,11100,2,597;598;599,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0061,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,BOUNDARY_SATURATION_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,54.4890266664052,0.7884573603642703,4.016185283481234,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_607__mp_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_607,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,607,49.2478711632454,3,1,1.9,44.4469057253255,-3.24518262416114,3,3,1,00111,2,607;608;609,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0062,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,44.4469057253255,0.6418538861723947,3.8165447374549575,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_607__mp_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_607,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,607,49.2478711632454,3,2,2.9,-55.5530942746745,-15.2746293752155,3,3,1,00111,2,607;608;609,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0063,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,BOUNDARY_SATURATION_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,55.5530942746745,1.0647107369924282,4.035179918566057,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_948__mp_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__center_948,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2,F1023_V70_D0120_P1,G26,948,56.0678933528837,2,1,1.9,41.6212871672369,-3.11437839733881,3,3,1,00111,2,948;949;950,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0067,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.5,0.5,0.5,41.6212871672369,0.6418538861723947,3.752353827228904,Urban__HIGH,1,CELL_AND_ENVIRONMENT
