event_path_id,event_id,run_id,scene_id,prn,tracking_channel,center_window_id,path_id,estimate_stage,path_role,is_multipath,delay_samples,excess_delay_samples,excess_delay_chips,excess_delay_s,derived_excess_path_length_m,doppler_hz,doppler_offset_hz,relative_power_db,source_power_field,amplitude,phase_rad,coherence,label_value,label_rule_version,source_file,source_file_sha256,source_row_number,modeling_eligibility,missing_reason,schema_version
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067__path_1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,1067,1,stage4_joint,los,0,0.4,0,0,,,-3435.0634765625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434__path_1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,434,1,stage4_joint,los,0,0.3,0,0,,,-3450.02392578125,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,8,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434__path_2,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,434,2,stage4_joint,multipath,1,1.4,1.1,0.11,,,-3418.81403417878,31.2098916024684,-16.0883789619973,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,9,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1035__path_1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1035,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,1035,1,stage4_joint,los,0,0.2,0,0,,,-3436.89624023438,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,10,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1036__path_1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1036,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,1036,1,stage4_joint,los,0,0.2,0,0,,,-3435.9013671875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,11,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_95__path_1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_95,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,95,1,stage4_joint,los,0,0.2,0,0,,,-3457.84912109375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,12,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_457__path_1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_457,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,457,1,stage4_joint,los,0,0.3,0,0,,,-3693.810546875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_458__path_1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_458,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,458,1,stage4_joint,los,0,0.4,0,0,,,-3695.99096679688,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_459__path_1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_459,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,459,1,stage4_joint,los,0,0.3,0,0,,,-3697.6630859375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1066__path_1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1066,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,1066,1,stage4_joint,los,0,0.5,0,0,,,-3699.34692382812,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067__path_1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,1067,1,stage4_joint,los,0,0.4,0,0,,,-3702.890625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1068__path_1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1068,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,1068,1,stage4_joint,los,0,0.4,0,0,,,-3703.93017578125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_734__path_1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_734,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,734,1,stage4_joint,los,0,0.5,0,0,,,-3698.5029296875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,8,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733__path_1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,733,1,stage4_joint,los,0,0.3,0,0,,,-3701.22216796875,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,9,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733__path_2,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,733,2,stage4_joint,multipath,1,1.3,1,0.1,,,-3685.56103604256,15.6611319261892,-12.5906314685102,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,10,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_56__path_1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,10,56,1,stage4_joint,los,0,0.8,0,0,,,-7946.6005859375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,5ffb2a2067e4e6ab2530cc076c55659525ec0a96ced09426256b13cd37e78352,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_57__path_1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,10,57,1,stage4_joint,los,0,0.7,0,0,,,-7948.65625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,5ffb2a2067e4e6ab2530cc076c55659525ec0a96ced09426256b13cd37e78352,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_58__path_1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,10,58,1,stage4_joint,los,0,0.9,0,0,,,-7948.92431640625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,5ffb2a2067e4e6ab2530cc076c55659525ec0a96ced09426256b13cd37e78352,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_82__path_1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_82,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,10,82,1,stage4_joint,los,0,0.6,0,0,,,-7950.40087890625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,5ffb2a2067e4e6ab2530cc076c55659525ec0a96ced09426256b13cd37e78352,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_45__path_1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_45,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,0,45,1,stage4_joint,los,0,0.5,0,0,,,-5784.87744140625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv,a231c10582509c5944c54938eba0953f8d1003d74ff41a01431b5e7597bc62ed,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_46__path_1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_46,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,0,46,1,stage4_joint,los,0,0.5,0,0,,,-5783.56005859375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv,a231c10582509c5944c54938eba0953f8d1003d74ff41a01431b5e7597bc62ed,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47__path_1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,0,47,1,stage4_joint,los,0,0.3,0,0,,,-5784.62646484375,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv,a231c10582509c5944c54938eba0953f8d1003d74ff41a01431b5e7597bc62ed,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47__path_2,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,0,47,2,stage4_joint,multipath,1,1.4,1.1,0.11,,,-5774.96216274846,9.66430209528517,-10.1780500244351,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv,a231c10582509c5944c54938eba0953f8d1003d74ff41a01431b5e7597bc62ed,5,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84__path_1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,0,84,1,stage4_joint,los,0,0.4,0,0,,,-5786.58154296875,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv,a231c10582509c5944c54938eba0953f8d1003d74ff41a01431b5e7597bc62ed,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84__path_2,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,0,84,2,stage4_joint,multipath,1,1.4,1,0.1,,,-5771.91724087346,14.6643020952852,-11.4893364497269,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv,a231c10582509c5944c54938eba0953f8d1003d74ff41a01431b5e7597bc62ed,7,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_7__path_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_7,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,4,7,1,stage4_joint,los,0,0,0,0,,,-3263.79541015625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,69963590a85f730cfd2b7d5b800f3024540938112b88c00cf2c46543f7ef02a2,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_8__path_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,4,8,1,stage4_joint,los,0,1.11022302462516e-16,0,0,,,-3266.4169921875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,69963590a85f730cfd2b7d5b800f3024540938112b88c00cf2c46543f7ef02a2,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_9__path_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,4,9,1,stage4_joint,los,0,-0.2,0,0,,,-3263.09448242188,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,69963590a85f730cfd2b7d5b800f3024540938112b88c00cf2c46543f7ef02a2,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_9__path_2,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,4,9,2,stage4_joint,multipath,1,0.9,1.1,0.11,,,-3268.29682923266,-5.20234681078637,-6.87295082668952,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,69963590a85f730cfd2b7d5b800f3024540938112b88c00cf2c46543f7ef02a2,5,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_43__path_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_43,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,4,43,1,stage4_joint,los,0,0.2,0,0,,,-3266.75024414062,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,69963590a85f730cfd2b7d5b800f3024540938112b88c00cf2c46543f7ef02a2,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_50__path_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_50,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,4,50,1,stage4_joint,los,0,1.3,0,0,,,-3267.81030273438,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,69963590a85f730cfd2b7d5b800f3024540938112b88c00cf2c46543f7ef02a2,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_74__path_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_74,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,4,74,1,stage4_joint,los,0,0.2,0,0,,,-3265.59619140625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,69963590a85f730cfd2b7d5b800f3024540938112b88c00cf2c46543f7ef02a2,8,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_199__path_1,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_199,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,11,199,1,stage4_joint,los,0,0.3,0,0,,,-3525.66455078125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,55758f1972c2bb2275aa15fa1a60ae7eb0cd8df00caec97e62ae2f091d6a8b32,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1549__path_1,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1549,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,11,1549,1,stage4_joint,los,0,0.2,0,0,,,-3553.76782226562,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,55758f1972c2bb2275aa15fa1a60ae7eb0cd8df00caec97e62ae2f091d6a8b32,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1551__path_1,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1551,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,11,1551,1,stage4_joint,los,0,0.1,0,0,,,-3551.8046875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,55758f1972c2bb2275aa15fa1a60ae7eb0cd8df00caec97e62ae2f091d6a8b32,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
