event_id,run_id,logical_run_key,scene_id,prn,tracking_channel,center_window_id,recording_time_s,stage2_L,joint_selected_L,joint_multipath_count,joint_rss,joint_bic,snapshot_wins_vs_L1,minimum_multipath_power_db,maximum_relative_doppler_hz,maximum_coherence,joint_valid,event_status,label_rule_version,source_file,source_file_sha256,source_row_number,request_id,qa_status,modeling_eligibility,schema_version
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1562,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2,F1023_V70_D0122_P1,G17,2,1562,59.4495832844575,2,2,1,1009964.46950051,-25875.3053949025,5,-12.4124202910959,57.144735553019,0.101754009820719,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_summary.csv,b22bd75d48c6cbb8d3167353405d44a8d64e65e0ea41fdd42acea0cf398672a9,7,windows_unattended_F1023_V70_D0122_P1__G17_20260819T004818Z_038,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1332,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2,F1023_V70_D0122_P1,G17,2,1332,54.849568230694,2,2,1,1008753.72892147,-28329.5117558172,5,-13.2040150539852,85.2134095887468,0.0997515714276847,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_summary.csv,b22bd75d48c6cbb8d3167353405d44a8d64e65e0ea41fdd42acea0cf398672a9,8,windows_unattended_F1023_V70_D0122_P1__G17_20260819T004818Z_038,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2,F1023_V70_D0122_P1,G17,2,1429,56.7895745845552,2,4,3,1008313.90342581,-28873.0267452365,5,-21.7625884166334,140.242606565757,0.156583586671611,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_summary.csv,b22bd75d48c6cbb8d3167353405d44a8d64e65e0ea41fdd42acea0cf398672a9,9,windows_unattended_F1023_V70_D0122_P1__G17_20260819T004818Z_038,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2,F1023_V70_D0122_P1,G19,11,1434,56.8892281524927,2,2,1,1013050.45001544,-19633.2149683306,5,-14.005879242939,50.6373064407817,0.0092427726411811,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G19/stage4_joint_summary.csv,513b7261c7a8ae2f8ed9f0093ea11fbbadb1c6572c3a169a0a7f8d0facc56e7c,2,windows_unattended_F1023_V70_D0122_P1__G19_20260819T004818Z_039,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2,F1023_V70_D0122_P1,G22,4,56,29.3297693059629,4,1,0,1014366.59722443,-17151.1697901434,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_summary.csv,7d056c811a1ba55543d43f9d92154862f737053e3bdda191d5ff858370c1c6f0,2,windows_unattended_F1023_V70_D0122_P1__G22_20260819T004818Z_040,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2,F1023_V70_D0122_P1,G22,4,57,29.3497694037146,4,1,0,1014299.97929084,-17285.5440572132,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_summary.csv,7d056c811a1ba55543d43f9d92154862f737053e3bdda191d5ff858370c1c6f0,3,windows_unattended_F1023_V70_D0122_P1__G22_20260819T004818Z_040,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_55,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2,F1023_V70_D0122_P1,G22,4,55,29.3097692082111,4,1,0,1014191.72827618,-17503.9147563595,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_summary.csv,7d056c811a1ba55543d43f9d92154862f737053e3bdda191d5ff858370c1c6f0,4,windows_unattended_F1023_V70_D0122_P1__G22_20260819T004818Z_040,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2,F1023_V70_D0122_P1,G22,4,58,29.3697695014663,4,1,0,1014220.82961939,-17445.2074209369,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_summary.csv,7d056c811a1ba55543d43f9d92154862f737053e3bdda191d5ff858370c1c6f0,5,windows_unattended_F1023_V70_D0122_P1__G22_20260819T004818Z_040,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1606,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2,F1023_V70_D0122_P1,G22,4,1606,60.3299226783969,3,1,0,1011788.02081686,-22358.8376859348,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_summary.csv,7d056c811a1ba55543d43f9d92154862f737053e3bdda191d5ff858370c1c6f0,6,windows_unattended_F1023_V70_D0122_P1__G22_20260819T004818Z_040,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1604,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2,F1023_V70_D0122_P1,G22,4,1604,60.2899224828935,3,1,0,1012009.31003314,-21911.4038135634,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_summary.csv,7d056c811a1ba55543d43f9d92154862f737053e3bdda191d5ff858370c1c6f0,7,windows_unattended_F1023_V70_D0122_P1__G22_20260819T004818Z_040,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_446,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2,F1023_V70_D0122_P1,G22,4,446,37.1298077223851,2,2,1,1011374.84389035,-23020.1425325418,5,-18.5408561785385,75.3959083730961,0.177510480786511,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_summary.csv,7d056c811a1ba55543d43f9d92154862f737053e3bdda191d5ff858370c1c6f0,8,windows_unattended_F1023_V70_D0122_P1__G22_20260819T004818Z_040,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2,F1023_V70_D0122_P1,G22,4,434,36.8898065493646,2,2,1,1011677.16320448,-22408.6453301586,5,-15.8635228887381,77.1217741287501,0.177036375259155,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_summary.csv,7d056c811a1ba55543d43f9d92154862f737053e3bdda191d5ff858370c1c6f0,9,windows_unattended_F1023_V70_D0122_P1__G22_20260819T004818Z_040,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_8,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2,F1023_V70_D0122_P1,G24,7,8,28.3619551319648,4,1,0,1008489.78233874,-29039.3069867019,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G24/stage4_joint_summary.csv,916109be075ed331593d1d4659299f98fc97934d86255ba930c1c7485b909481,2,windows_unattended_F1023_V70_D0122_P1__G24_20260819T004818Z_041,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2,F1023_V70_D0122_P1,G24,7,9,28.3819551319648,4,1,0,1008467.01502566,-29085.4972894652,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G24/stage4_joint_summary.csv,916109be075ed331593d1d4659299f98fc97934d86255ba930c1c7485b909481,3,windows_unattended_F1023_V70_D0122_P1__G24_20260819T004818Z_041,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_930,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2,F1023_V70_D0122_P1,G24,7,930,46.8020001955034,4,1,0,1011604.70309847,-22729.5695250087,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G24/stage4_joint_summary.csv,916109be075ed331593d1d4659299f98fc97934d86255ba930c1c7485b909481,4,windows_unattended_F1023_V70_D0122_P1__G24_20260819T004818Z_041,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_931,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2,F1023_V70_D0122_P1,G24,7,931,46.8220001955034,4,1,0,1010197.97108181,-25576.70610001,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G24/stage4_joint_summary.csv,916109be075ed331593d1d4659299f98fc97934d86255ba930c1c7485b909481,5,windows_unattended_F1023_V70_D0122_P1__G24_20260819T004818Z_041,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_932,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2,F1023_V70_D0122_P1,G24,7,932,46.8420002932551,4,2,1,1009212.99853805,-27398.2123057676,5,-18.2565229313169,32.4240860284913,0.372844184396244,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G24/stage4_joint_summary.csv,916109be075ed331593d1d4659299f98fc97934d86255ba930c1c7485b909481,6,windows_unattended_F1023_V70_D0122_P1__G24_20260819T004818Z_041,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1361,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2,F1023_V70_D0122_P1,G24,7,1361,55.4220213098729,4,2,1,1005634.19340501,-34666.4984883658,5,-9.99501464006769,12.9928172776113,0.808808269022774,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G24/stage4_joint_summary.csv,916109be075ed331593d1d4659299f98fc97934d86255ba930c1c7485b909481,7,windows_unattended_F1023_V70_D0122_P1__G24_20260819T004818Z_041,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1362,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2,F1023_V70_D0122_P1,G24,7,1362,55.4420214076246,4,2,1,1005209.78396361,-35530.1574691609,5,-10.8109650342901,7.99281727761127,0.84473947635953,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G24/stage4_joint_summary.csv,916109be075ed331593d1d4659299f98fc97934d86255ba930c1c7485b909481,8,windows_unattended_F1023_V70_D0122_P1__G24_20260819T004818Z_041,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1363,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2,F1023_V70_D0122_P1,G24,7,1363,55.4620214076246,4,1,0,1005631.2237262,-34846.9171854907,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G24/stage4_joint_summary.csv,916109be075ed331593d1d4659299f98fc97934d86255ba930c1c7485b909481,9,windows_unattended_F1023_V70_D0122_P1__G24_20260819T004818Z_041,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_594,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2,F1023_V70_D0122_P2,G12,2,594,44.4880396871945,4,2,1,1016304.71198167,-13071.3022831086,5,-7.47280682106216,28.9847902676599,0.442239773901509,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,a4240ae8871e5f22ec5591d89c7d22c22c621c56c9598490a8253e78f152b82a,2,windows_unattended_F1023_V70_D0122_P2__G12_20260819T004818Z_043,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_451,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2,F1023_V70_D0122_P2,G12,2,451,41.6280363636364,3,1,0,1012561.9210701,-20794.4836555356,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,a4240ae8871e5f22ec5591d89c7d22c22c621c56c9598490a8253e78f152b82a,3,windows_unattended_F1023_V70_D0122_P2__G12_20260819T004818Z_043,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_535,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2,F1023_V70_D0122_P2,G12,2,535,43.3080383186706,3,2,1,1020610.90512249,-4420.49297343619,5,-4.73108619447883,51.8906474786522,0.0317473523981291,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,a4240ae8871e5f22ec5591d89c7d22c22c621c56c9598490a8253e78f152b82a,4,windows_unattended_F1023_V70_D0122_P2__G12_20260819T004818Z_043,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2,F1023_V70_D0122_P2,G12,2,653,45.6680410557185,3,3,2,1019839.84809666,-5792.42429326889,5,-10.0979841764414,49.0253416241521,0.484401455779595,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,a4240ae8871e5f22ec5591d89c7d22c22c621c56c9598490a8253e78f152b82a,5,windows_unattended_F1023_V70_D0122_P2__G12_20260819T004818Z_043,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2,F1023_V70_D0122_P2,G12,2,694,46.4880420332356,3,3,2,1017873.90038569,-9740.30977780187,5,-11.5401335502604,47.8038993946161,0.521627226978325,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,a4240ae8871e5f22ec5591d89c7d22c22c621c56c9598490a8253e78f152b82a,6,windows_unattended_F1023_V70_D0122_P2__G12_20260819T004818Z_043,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2,F1023_V70_D0122_P2,G12,2,848,49.5680456500489,3,2,1,1017785.76935919,-10091.8439377793,5,-9.36385753881494,30.7569022475777,0.406755408951071,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,a4240ae8871e5f22ec5591d89c7d22c22c621c56c9598490a8253e78f152b82a,7,windows_unattended_F1023_V70_D0122_P2__G12_20260819T004818Z_043,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_471,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2,F1023_V70_D0122_P2,G12,2,471,42.0280368523949,2,2,1,1016756.66616574,-12161.6413296689,5,-11.0955211906345,53.5240561399255,0.0537378905361519,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,a4240ae8871e5f22ec5591d89c7d22c22c621c56c9598490a8253e78f152b82a,8,windows_unattended_F1023_V70_D0122_P2__G12_20260819T004818Z_043,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_595,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2,F1023_V70_D0122_P2,G12,2,595,44.5080396871945,2,2,1,1016782.37374213,-12109.9111191641,5,-11.5364958730033,43.6009040873951,0.118746367432402,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,a4240ae8871e5f22ec5591d89c7d22c22c621c56c9598490a8253e78f152b82a,9,windows_unattended_F1023_V70_D0122_P2__G12_20260819T004818Z_043,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4191,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2,F1023_V70_D0122_P2,G19,11,4191,116.466800391007,4,1,0,1017532.90967697,-10774.5940789522,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G19/stage4_joint_summary.csv,e3ce54906490e03d9f5ec3076878fe116f194cce101a30b0721e3b41b4167a4d,2,windows_unattended_F1023_V70_D0122_P2__G19_20260819T004818Z_045,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4189,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2,F1023_V70_D0122_P2,G19,11,4189,116.426800293255,3,1,0,1017680.06478036,-10478.7239701791,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G19/stage4_joint_summary.csv,e3ce54906490e03d9f5ec3076878fe116f194cce101a30b0721e3b41b4167a4d,3,windows_unattended_F1023_V70_D0122_P2__G19_20260819T004818Z_045,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4190,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2,F1023_V70_D0122_P2,G19,11,4190,116.446800293255,3,1,0,1017429.50122094,-10982.5327613345,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G19/stage4_joint_summary.csv,e3ce54906490e03d9f5ec3076878fe116f194cce101a30b0721e3b41b4167a4d,4,windows_unattended_F1023_V70_D0122_P2__G19_20260819T004818Z_045,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_3267,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2,F1023_V70_D0122_P2,G19,11,3267,97.9867595307918,2,1,0,1017955.14355151,-9925.76520144384,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G19/stage4_joint_summary.csv,e3ce54906490e03d9f5ec3076878fe116f194cce101a30b0721e3b41b4167a4d,5,windows_unattended_F1023_V70_D0122_P2__G19_20260819T004818Z_045,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_987,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2,F1023_V70_D0122_P2,G23,10,987,46.3501231671554,3,1,0,1020633.52002461,-4549.53456207709,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_summary.csv,95fd4bbec4567190fa119616e818f482e78b2e5e789cc0852306db5bd0f45d05,2,windows_unattended_F1023_V70_D0122_P2__G23_20260819T004818Z_046,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_889,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2,F1023_V70_D0122_P2,G23,10,889,44.3901139784946,2,2,1,1019225.51611936,-7199.64360208398,5,-12.7993145087061,35.9042211667502,0.282450110404073,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_summary.csv,95fd4bbec4567190fa119616e818f482e78b2e5e789cc0852306db5bd0f45d05,3,windows_unattended_F1023_V70_D0122_P2__G23_20260819T004818Z_046,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_1071,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2,F1023_V70_D0122_P2,G23,10,1071,48.030131085044,2,2,1,1022222.66328499,-1191.97946579526,5,-3.20661635132362,62.5005045313692,0.137923581732293,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_summary.csv,95fd4bbec4567190fa119616e818f482e78b2e5e789cc0852306db5bd0f45d05,4,windows_unattended_F1023_V70_D0122_P2__G23_20260819T004818Z_046,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
