candidate_id,run_id,scene_id,prn,center_window_id,recording_time_s,selected_L,multipath_count,minimum_path_run,reliable_multipath,candidate_status,event_id,source_file,source_file_sha256,source_row_number,modeling_eligibility,schema_version
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_76,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,76,38.6278365591398,4,3,3,1,confirmed_multipath,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_76,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_77,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,77,38.6478366568915,4,3,3,1,rejected_candidate,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_77,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_78,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,78,38.6678367546432,4,3,3,1,confirmed_multipath,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_78,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2581,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,2581,88.728,4,3,3,1,rejected_candidate,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2581,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2582,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,2582,88.7480000977517,4,3,3,1,rejected_candidate,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2582,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2583,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,2583,88.7680001955034,4,3,3,1,rejected_candidate,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2583,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_597,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,597,49.0478704789834,3,2,4,1,rejected_candidate,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_597,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_598,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,598,49.0678705767351,3,2,4,1,rejected_candidate,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_598,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_599,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,599,49.0878705767351,3,2,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_607,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,607,49.2478711632454,3,2,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,11,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2562,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,2562,88.3479988269795,3,2,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,12,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2563,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,2563,88.3679988269795,3,2,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,13,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_948,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,948,56.0678933528837,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,14,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_949,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,949,56.0878934506354,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,2792eae9517ced94c5924cde315006df4a45c4c053371ba4281f1f65db1b17aa,15,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_429,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G27,429,45.6987320625611,2,1,3,1,rejected_candidate,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_429,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,9b03aa56947284fa9600225c71e9db7fd8b961024bc6f316543298ece4ffadac,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_430,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G27,430,45.7187320625611,2,1,3,1,rejected_candidate,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_430,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,9b03aa56947284fa9600225c71e9db7fd8b961024bc6f316543298ece4ffadac,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_431,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G27,431,45.7387321603128,2,1,3,1,rejected_candidate,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,9b03aa56947284fa9600225c71e9db7fd8b961024bc6f316543298ece4ffadac,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1216,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,1216,61.4350205278592,2,1,3,1,rejected_candidate,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1216,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,312ae0d91679113ded76255c8a2b917aa6abade24990670a61686c980bc06f04,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1217,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,1217,61.4550206256109,2,1,3,1,rejected_candidate,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1217,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,312ae0d91679113ded76255c8a2b917aa6abade24990670a61686c980bc06f04,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1218,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,1218,61.4750207233627,2,1,3,1,confirmed_multipath,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1218,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,312ae0d91679113ded76255c8a2b917aa6abade24990670a61686c980bc06f04,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1646,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,1646,70.0350635386119,2,1,3,1,rejected_candidate,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1646,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,312ae0d91679113ded76255c8a2b917aa6abade24990670a61686c980bc06f04,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2098,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,2098,79.0751086021505,2,1,3,1,rejected_candidate,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2098,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,312ae0d91679113ded76255c8a2b917aa6abade24990670a61686c980bc06f04,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2100,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,2100,79.115108797654,2,1,3,1,rejected_candidate,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2100,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,312ae0d91679113ded76255c8a2b917aa6abade24990670a61686c980bc06f04,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2593,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,2593,88.9751580645161,2,1,3,1,confirmed_multipath,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2593,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,312ae0d91679113ded76255c8a2b917aa6abade24990670a61686c980bc06f04,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2594,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,2594,88.9951582600196,2,1,3,1,confirmed_multipath,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2594,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,312ae0d91679113ded76255c8a2b917aa6abade24990670a61686c980bc06f04,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_540,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,540,77.9152038123167,3,2,3,1,rejected_candidate,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_540,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_783,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,783,82.775228054741,3,2,3,1,rejected_candidate,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_783,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_784,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,784,82.7952281524927,3,2,3,1,confirmed_multipath,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_784,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_785,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,785,82.8152282502444,3,2,3,1,rejected_candidate,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_785,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_157,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,157,70.2551654936461,2,1,4,1,rejected_candidate,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_157,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_469,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,469,76.4951966764418,2,1,4,1,confirmed_multipath,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_469,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_471,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,471,76.5351968719453,2,1,4,1,confirmed_multipath,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_471,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_594,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,594,78.9952091886608,2,1,4,1,confirmed_multipath,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_594,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_595,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,595,79.0152092864125,2,1,4,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_159,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,159,70.2951656891496,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,11,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_472,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,472,76.555196969697,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,12,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_596,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,596,79.0352093841642,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,13,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_610,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,610,79.3152107526882,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,14,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_611,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,611,79.3352108504399,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,15,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_787,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,787,82.8552284457478,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,16,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1081,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,1081,88.7352578690127,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,364779358264251a6f100165b654f80cfd821d64bbfac3e0f64dfd5a4a030526,17,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1086,F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P5,G18,1086,59.5366983382209,4,3,3,1,rejected_candidate,F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1086,scenes/F1023_V70_D0120_P5/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,e93c9f0f76710e01899119b96c115fb684d8e7dd30bf8c5aaf5bae0e62ddafb5,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1087,F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P5,G18,1087,59.5566984359726,4,3,3,1,rejected_candidate,F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1087,scenes/F1023_V70_D0120_P5/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,e93c9f0f76710e01899119b96c115fb684d8e7dd30bf8c5aaf5bae0e62ddafb5,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1088,F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P5,G18,1088,59.5766984359726,4,3,3,1,rejected_candidate,F1023_V70_D0120_P5__G18__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1088,scenes/F1023_V70_D0120_P5/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,e93c9f0f76710e01899119b96c115fb684d8e7dd30bf8c5aaf5bae0e62ddafb5,4,eligible_pending_modeling_qa,sage-event-path-db-v1
